id,label,text,label_num
698,ham,Subject: ,0
2887,ham,Subject: ,0
1513,ham,Subject: ,0
114,ham,Subject: ,0
806,ham,Subject: ,0
2442,ham,Subject: ,0
3576,ham,Subject: ,0
2286,ham,Subject: ,0
140,ham,Subject: ,0
300,ham,Subject: ,0
875,ham,Subject: ,0
2868,ham,Subject: ,0
2585,ham,Subject: ,0
2873,ham,Subject: ,0
808,ham,Subject: ,0
4199,spam,Subject: ,1
3868,spam,Subject: ,1
372,ham,Subject: ,0
4470,spam,Subject: ,1
2002,ham,Subject: ,0
1982,ham,Subject: ,0
1097,ham,Subject: ,0
3232,ham,Subject: ,0
1642,ham,Subject: ,0
986,ham,Subject: ,0
3800,spam,Subject: ,1
1374,ham,Subject: ,0
606,ham,Subject: ,0
618,ham,Subject: ,0
3519,ham,Subject: ,0
3815,spam,Subject: ,1
4663,spam,Subject: ,1
2330,ham,Subject: ,0
184,ham,Subject: ,0
2304,ham,Subject: ,0
2961,ham,Subject: ,0
1477,ham,Subject: ,0
2033,ham,Subject: ,0
2750,ham,Subject: ,0
3721,spam,Subject: ,1
1675,ham,Subject: ,0
4850,spam,Subject: ,1
4348,spam,Subject: ,1
1880,ham,Subject: ,0
4910,spam,Subject: ,1
3666,ham,Subject: ,0
4673,spam,Subject: ,1
2524,ham,Subject: ,0
170,ham,Subject: ,0
560,ham,Subject: ,0
116,ham,Subject: ,0
780,ham,Subject: ,0
4866,spam,Subject: ,1
432,ham,Subject: ,0
3029,ham,Subject: ,0
1509,ham,Subject: ,0
4093,spam,Subject: ,1
3106,ham,Subject: ,0
2979,ham,Subject: ,0
5158,spam,Subject: ,1
1506,ham,Subject: ,0
4108,spam,Subject: ,1
3585,ham,Subject: ,0
2323,ham,Subject: ,0
144,ham,Subject: ,0
4544,spam,Subject: ,1
904,ham,Subject: ,0
1653,ham,Subject: ,0
1252,ham,Subject: ,0
4400,spam,Subject: ,1
4001,spam,Subject: ,1
4506,spam,Subject: ,1
1261,ham,Subject: ,0
3269,ham,Subject: ,0
3527,ham,Subject: ,0
3592,ham,Subject: ,0
1592,ham,Subject: ,0
823,ham,Subject: ,0
1945,ham,Subject: ,0
2787,ham,Subject: ,0
1134,ham,Subject: ,0
4052,spam,Subject: ,1
1710,ham,Subject: ,0
2764,ham,Subject: ,0
1159,ham,Subject: ,0
3741,spam,Subject: ,1
643,ham,Subject: ,0
2713,ham,Subject: ,0
523,ham,Subject: ,0
2674,ham,Subject: ,0
559,ham,Subject: ,0
708,ham,Subject: ,0
642,ham,Subject: ,0
2318,ham,Subject: ,0
2663,ham,Subject: ,0
3168,ham,Subject: ,0
3673,spam,Subject: ,1
2926,ham,Subject: ,0
3295,ham,Subject: ,0
1748,ham,Subject: ,0
3827,spam,Subject: ,1
3139,ham,Subject: ,0
4197,spam,Subject: ,1
3891,spam,Subject: ,1
213,ham,Subject: ,0
3792,spam,Subject: ,1
1820,ham,Subject: ,0
500,ham,Subject: ,0
2192,ham,Subject: ,0
5015,spam,Subject: ,1
3594,ham,Subject: ,0
968,ham,Subject: ,0
4455,spam,Subject: ,1
4591,spam,Subject: ,1
4124,spam,Subject: ,1
1823,ham,Subject: ,0
1531,ham,Subject: ,0
4034,spam,Subject: ,1
3938,spam,Subject: ,1
717,ham,Subject: ,0
4189,spam,Subject: ,1
71,ham,Subject: ,0
320,ham,Subject: ,0
5058,spam,Subject: ,1
424,ham,Subject: ,0
5134,spam,Subject: ,1
2780,ham,Subject: ,0
2402,ham,Subject: ,0
629,ham,Subject: ,0
2098,ham,Subject: ,0
4251,spam,Subject: ,1
194,ham,Subject: ,0
4,ham,Subject: ,0
4285,spam,Subject: ,1
1593,ham,Subject: ,0
4926,spam,Subject: ,1
438,ham,Subject: ,0
1165,ham,Subject: ,0
1680,ham,Subject: ,0
3491,ham,Subject: ,0
4518,spam,Subject: ,1
3170,ham,Subject: ,0
835,ham,Subject: ,0
1559,ham,Subject: ,0
2446,ham,Subject: ,0
954,ham,Subject: ,0
1132,ham,Subject: ,0
702,ham,Subject: ,0
813,ham,Subject: ,0
1473,ham,Subject: ,0
2243,ham,Subject: ,0
4522,spam,Subject: ,1
108,ham,Subject: ,0
769,ham,Subject: ,0
439,ham,Subject: ,0
2702,ham,Subject: ,0
912,ham,Subject: ,0
205,ham,Subject: ,0
4600,spam,Subject: ,1
4027,spam,Subject: ,1
1865,ham,Subject: ,0
2377,ham,Subject: ,0
2833,ham,Subject: ,0
2881,ham,Subject: ,0
4953,spam,Subject: ,1
3384,ham,Subject: ,0
1981,ham,Subject: ,0
889,ham,Subject: ,0
2885,ham,Subject: ,0
3124,ham,Subject: ,0
804,ham,Subject: ,0
2672,ham,Subject: ,0
2533,ham,Subject: ,0
2762,ham,Subject: ,0
5064,spam,Subject: ,1
782,ham,Subject: ,0
1257,ham,Subject: ,0
2252,ham,Subject: ,0
4044,spam,Subject: ,1
3848,spam,Subject: ,1
1565,ham,Subject: ,0
1437,ham,Subject: ,0
611,ham,Subject: ,0
558,ham,Subject: ,0
4944,spam,Subject: ,1
2991,ham,Subject: ,0
1586,ham,Subject: ,0
3879,spam,Subject: ,1
1855,ham,Subject: ,0
567,ham,Subject: ,0
2746,ham,Subject: ,0
3346,ham,Subject: ,0
1510,ham,Subject: ,0
2545,ham,Subject: ,0
5013,spam,Subject: ,1
3335,ham,Subject: ,0
1728,ham,Subject: ,0
2820,ham,Subject: ,0
4616,spam,Subject: ,1
437,ham,Subject: ,0
1152,ham,Subject: ,0
2812,ham,Subject: ,0
2630,ham,Subject: ,0
1095,ham,Subject: ,0
4578,spam,Subject: ,1
2384,ham,Subject: ,0
3386,ham,Subject: ,0
4972,spam,Subject: ,1
1940,ham,Subject: ,0
3634,ham,Subject: ,0
3459,ham,Subject: ,0
1436,ham,Subject: ,0
3099,ham,Subject: ,0
4355,spam,Subject: ,1
3059,ham,Subject: ,0
2653,ham,Subject: ,0
3380,ham,Subject: ,0
5151,spam,Subject: ,1
138,ham,Subject: ,0
1856,ham,Subject: ,0
4555,spam,Subject: ,1
4115,spam,Subject: ,1
4015,spam,Subject: ,1
4888,spam,Subject: ,1
2883,ham,Subject: ,0
4434,spam,Subject: ,1
1206,ham,Subject: ,0
1186,ham,Subject: ,0
3621,ham,Subject: ,0
3091,ham,Subject: ,0
172,ham,Subject: ,0
2711,ham,Subject: ,0
735,ham,Subject: ,0
121,ham,Subject: ,0
1990,ham,Subject: ,0
2842,ham,Subject: ,0
3986,spam,Subject: ,1
2620,ham,Subject: ,0
2609,ham,Subject: ,0
1302,ham,Subject: ,0
2851,ham,Subject: ,0
2619,ham,Subject: ,0
5028,spam,Subject: ,1
2802,ham,Subject: ,0
1361,ham,Subject: ,0
341,ham,Subject: ,0
4828,spam,Subject: ,1
1644,ham,Subject: ,0
3336,ham,Subject: ,0
3996,spam,Subject: ,1
3283,ham,Subject: ,0
393,ham,Subject: ,0
447,ham,Subject: ,0
4826,spam,Subject: ,1
3126,ham,Subject: ,0
1,ham,Subject: ,0
3355,ham,Subject: ,0
94,ham,Subject: ,0
1885,ham,Subject: ,0
164,ham,Subject: ,0
3294,ham,Subject: ,0
1670,ham,Subject: ,0
1067,ham,Subject: ,0
1705,ham,Subject: ,0
365,ham,Subject: ,0
4126,spam,Subject: ,1
4808,spam,Subject: ,1
515,ham,Subject: ,0
4024,spam,Subject: ,1
112,ham,Subject: ,0
4935,spam,Subject: ,1
2172,ham,Subject: ,0
1496,ham,Subject: ,0
2281,ham,Subject: ,0
1587,ham,Subject: ,0
3461,ham,Subject: ,0
4560,spam,Subject: ,1
1040,ham,Subject: ,0
3136,ham,Subject: ,0
650,ham,Subject: ,0
1505,ham,Subject: ,0
981,ham,Subject: ,0
151,ham,Subject: ,0
4954,spam,Subject: ,1
2054,ham,Subject: ,0
5068,spam,Subject: ,1
1908,ham,Subject: ,0
3554,ham,Subject: ,0
1894,ham,Subject: ,0
2393,ham,Subject: ,0
420,ham,Subject: ,0
4066,spam,Subject: ,1
3451,ham,Subject: ,0
4652,spam,Subject: ,1
1464,ham,Subject: ,0
2471,ham,Subject: ,0
1993,ham,Subject: ,0
4860,spam,Subject: ,1
1173,ham,Subject: ,0
2171,ham,Subject: ,0
3616,ham,Subject: ,0
1951,ham,Subject: ,0
3627,ham,Subject: ,0
96,ham,Subject: ,0
2946,ham,Subject: ,0
1449,ham,Subject: ,0
4998,spam,Subject: ,1
2270,ham,Subject: ,0
4499,spam,Subject: ,1
1621,ham,Subject: ,0
3885,spam,Subject: ,1
1383,ham,Subject: ,0
4088,spam,Subject: ,1
732,ham,Subject: ,0
2956,ham,Subject: ,0
1537,ham,Subject: ,0
1638,ham,Subject: ,0
1548,ham,Subject: ,0
4294,spam,Subject: ,1
1156,ham,Subject: ,0
3780,spam,Subject: ,1
3379,ham,Subject: ,0
4529,spam,Subject: ,1
4380,spam,Subject: ,1
4058,spam,Subject: ,1
3237,ham,Subject: ,0
4847,spam,Subject: ,1
2159,ham,Subject: ,0
4263,spam,Subject: ,1
161,ham,Subject: ,0
4213,spam,Subject: ,1
367,ham,Subject: ,0
1997,ham,Subject: ,0
208,ham,Subject: ,0
3991,spam,Subject: ,1
2179,ham,Subject: ,0
3004,ham,Subject: ,0
1706,ham,Subject: ,0
2025,ham,Subject: ,0
4320,spam,Subject: ,1
1899,ham,Subject: ,0
924,ham,Subject: ,0
4726,spam,Subject: ,1
1775,ham,Subject: ,0
5029,spam,Subject: ,1
4098,spam,Subject: ,1
2298,ham,Subject: ,0
2835,ham,Subject: ,0
1682,ham,Subject: ,0
5097,spam,Subject: ,1
2637,ham,Subject: ,0
3983,spam,Subject: ,1
4906,spam,Subject: ,1
679,ham,Subject: ,0
4701,spam,Subject: ,1
2700,ham,Subject: ,0
3803,spam,Subject: ,1
4488,spam,Subject: ,1
258,ham,Subject: ,0
1519,ham,Subject: ,0
178,ham,Subject: ,0
3327,ham,Subject: ,0
1766,ham,Subject: ,0
1948,ham,Subject: ,0
4609,spam,Subject: ,1
4490,spam,Subject: ,1
3716,spam,Subject: ,1
1661,ham,Subject: ,0
546,ham,Subject: ,0
2598,ham,Subject: ,0
1176,ham,Subject: ,0
3043,ham,Subject: ,0
2925,ham,Subject: ,0
4722,spam,Subject: ,1
1648,ham,Subject: ,0
2884,ham,Subject: ,0
2604,ham,Subject: ,0
4276,spam,Subject: ,1
647,ham,Subject: ,0
3419,ham,Subject: ,0
209,ham,Subject: ,0
453,ham,Subject: ,0
4313,spam,Subject: ,1
3332,ham,Subject: ,0
1026,ham,Subject: ,0
2627,ham,Subject: ,0
3065,ham,Subject: ,0
1226,ham,Subject: ,0
514,ham,Subject: ,0
1377,ham,Subject: ,0
837,ham,Subject: ,0
1059,ham,Subject: ,0
4862,spam,Subject: ,1
2190,ham,Subject: ,0
2124,ham,Subject: ,0
3502,ham,Subject: ,0
380,ham,Subject: ,0
4120,spam,Subject: ,1
4636,spam,Subject: ,1
2173,ham,Subject: ,0
3024,ham,Subject: ,0
731,ham,Subject: ,0
1384,ham,Subject: ,0
137,ham,Subject: ,0
333,ham,Subject: ,0
5027,spam,Subject: ,1
2496,ham,Subject: ,0
1129,ham,Subject: ,0
1678,ham,Subject: ,0
2535,ham,Subject: ,0
5161,spam,Subject: ,1
2011,ham,Subject: ,0
3480,ham,Subject: ,0
721,ham,Subject: ,0
1365,ham,Subject: ,0
750,ham,Subject: ,0
973,ham,Subject: ,0
4253,spam,Subject: ,1
2714,ham,Subject: ,0
4587,spam,Subject: ,1
4676,spam,Subject: ,1
2454,ham,Subject: ,0
2937,ham,Subject: ,0
4243,spam,Subject: ,1
2381,ham,Subject: ,0
429,ham,Subject: ,0
3072,ham,Subject: ,0
3648,ham,Subject: ,0
1929,ham,Subject: ,0
143,ham,Subject: ,0
2858,ham,Subject: ,0
612,ham,Subject: ,0
492,ham,Subject: ,0
1794,ham,Subject: ,0
1719,ham,Subject: ,0
4064,spam,Subject: ,1
228,ham,Subject: ,0
334,ham,Subject: ,0
2443,ham,Subject: ,0
982,ham,Subject: ,0
423,ham,Subject: ,0
2337,ham,Subject: ,0
4265,spam,Subject: ,1
1249,ham,Subject: ,0
262,ham,Subject: ,0
4699,spam,Subject: ,1
3924,spam,Subject: ,1
831,ham,Subject: ,0
2494,ham,Subject: ,0
4233,spam,Subject: ,1
2703,ham,Subject: ,0
787,ham,Subject: ,0
1777,ham,Subject: ,0
2739,ham,Subject: ,0
4304,spam,Subject: ,1
3763,spam,Subject: ,1
1994,ham,Subject: ,0
3916,spam,Subject: ,1
1323,ham,Subject: ,0
3765,spam,Subject: ,1
1454,ham,Subject: ,0
2004,ham,Subject: ,0
3075,ham,Subject: ,0
231,ham,Subject: ,0
762,ham,Subject: ,0
1256,ham,Subject: ,0
4345,spam,Subject: ,1
3713,spam,Subject: ,1
2380,ham,Subject: ,0
621,ham,Subject: ,0
1146,ham,Subject: ,0
2587,ham,Subject: ,0
5039,spam,Subject: ,1
1671,ham,Subject: ,0
3260,ham,Subject: ,0
4204,spam,Subject: ,1
589,ham,Subject: ,0
3221,ham,Subject: ,0
2751,ham,Subject: ,0
21,ham,Subject: ,0
4494,spam,Subject: ,1
3849,spam,Subject: ,1
2963,ham,Subject: ,0
1143,ham,Subject: ,0
2481,ham,Subject: ,0
839,ham,Subject: ,0
4475,spam,Subject: ,1
1034,ham,Subject: ,0
4296,spam,Subject: ,1
4452,spam,Subject: ,1
1647,ham,Subject: ,0
2947,ham,Subject: ,0
159,ham,Subject: ,0
197,ham,Subject: ,0
97,ham,Subject: ,0
2191,ham,Subject: ,0
4911,spam,Subject: ,1
2403,ham,Subject: ,0
4714,spam,Subject: ,1
1367,ham,Subject: ,0
3518,ham,Subject: ,0
4928,spam,Subject: ,1
1596,ham,Subject: ,0
2495,ham,Subject: ,0
2748,ham,Subject: ,0
528,ham,Subject: ,0
1347,ham,Subject: ,0
2513,ham,Subject: ,0
4703,spam,Subject: ,1
3289,ham,Subject: ,0
2222,ham,Subject: ,0
908,ham,Subject: ,0
4705,spam,Subject: ,1
561,ham,Subject: ,0
1162,ham,Subject: ,0
3785,spam,Subject: ,1
1100,ham,Subject: ,0
2678,ham,Subject: ,0
326,ham,Subject: ,0
4363,spam,Subject: ,1
4168,spam,Subject: ,1
67,ham,Subject: ,0
342,ham,Subject: ,0
1010,ham,Subject: ,0
3835,spam,Subject: ,1
4166,spam,Subject: ,1
1987,ham,Subject: ,0
4071,spam,Subject: ,1
1765,ham,Subject: ,0
2575,ham,Subject: ,0
2633,ham,Subject: ,0
4300,spam,Subject: ,1
267,ham,Subject: ,0
1127,ham,Subject: ,0
3215,ham,Subject: ,0
3633,ham,Subject: ,0
1785,ham,Subject: ,0
4388,spam,Subject: ,1
1588,ham,Subject: ,0
3441,ham,Subject: ,0
756,ham,Subject: ,0
1083,ham,Subject: ,0
4427,spam,Subject: ,1
4583,spam,Subject: ,1
3726,spam,Subject: ,1
4645,spam,Subject: ,1
1069,ham,Subject: ,0
1003,ham,Subject: ,0
2145,ham,Subject: ,0
1690,ham,Subject: ,0
2850,ham,Subject: ,0
4194,spam,Subject: ,1
3565,ham,Subject: ,0
1425,ham,Subject: ,0
2009,ham,Subject: ,0
4169,spam,Subject: ,1
473,ham,Subject: ,0
4422,spam,Subject: ,1
3212,ham,Subject: ,0
4681,spam,Subject: ,1
810,ham,Subject: ,0
3712,spam,Subject: ,1
3096,ham,Subject: ,0
2999,ham,Subject: ,0
1736,ham,Subject: ,0
1699,ham,Subject: ,0
1418,ham,Subject: ,0
2213,ham,Subject: ,0
286,ham,Subject: ,0
2078,ham,Subject: ,0
2518,ham,Subject: ,0
4617,spam,Subject: ,1
3246,ham,Subject: ,0
5128,spam,Subject: ,1
4992,spam,Subject: ,1
4655,spam,Subject: ,1
86,ham,Subject: ,0
4876,spam,Subject: ,1
2132,ham,Subject: ,0
5098,spam,Subject: ,1
2788,ham,Subject: ,0
1979,ham,Subject: ,0
3242,ham,Subject: ,0
3699,spam,Subject: ,1
80,ham,Subject: ,0
5035,spam,Subject: ,1
3085,ham,Subject: ,0
2778,ham,Subject: ,0
1318,ham,Subject: ,0
3537,ham,Subject: ,0
113,ham,Subject: ,0
2325,ham,Subject: ,0
2614,ham,Subject: ,0
1190,ham,Subject: ,0
2796,ham,Subject: ,0
2834,ham,Subject: ,0
913,ham,Subject: ,0
2996,ham,Subject: ,0
4872,spam,Subject: ,1
2916,ham,Subject: ,0
57,ham,Subject: ,0
1130,ham,Subject: ,0
2967,ham,Subject: ,0
1841,ham,Subject: ,0
1035,ham,Subject: ,0
1126,ham,Subject: ,0
1339,ham,Subject: ,0
4677,spam,Subject: ,1
4538,spam,Subject: ,1
101,ham,Subject: ,0
2950,ham,Subject: ,0
3431,ham,Subject: ,0
4818,spam,Subject: ,1
1577,ham,Subject: ,0
4864,spam,Subject: ,1
2488,ham,Subject: ,0
2170,ham,Subject: ,0
669,ham,Subject: ,0
841,ham,Subject: ,0
4999,spam,Subject: ,1
3364,ham,Subject: ,0
3942,spam,Subject: ,1
872,ham,Subject: ,0
1613,ham,Subject: ,0
3345,ham,Subject: ,0
963,ham,Subject: ,0
4184,spam,Subject: ,1
1394,ham,Subject: ,0
2148,ham,Subject: ,0
274,ham,Subject: ,0
4280,spam,Subject: ,1
1986,ham,Subject: ,0
2370,ham,Subject: ,0
1517,ham,Subject: ,0
3988,spam,Subject: ,1
4907,spam,Subject: ,1
3861,spam,Subject: ,1
1503,ham,Subject: ,0
2401,ham,Subject: ,0
4062,spam,Subject: ,1
361,ham,Subject: ,0
402,ham,Subject: ,0
5086,spam,Subject: ,1
5052,spam,Subject: ,1
4366,spam,Subject: ,1
1485,ham,Subject: ,0
302,ham,Subject: ,0
2698,ham,Subject: ,0
4340,spam,Subject: ,1
340,ham,Subject: ,0
2888,ham,Subject: ,0
809,ham,Subject: ,0
1420,ham,Subject: ,0
3963,spam,Subject: ,1
4254,spam,Subject: ,1
2905,ham,Subject: ,0
4459,spam,Subject: ,1
4762,spam,Subject: ,1
1387,ham,Subject: ,0
4530,spam,Subject: ,1
2468,ham,Subject: ,0
4298,spam,Subject: ,1
2085,ham,Subject: ,0
3455,ham,Subject: ,0
38,ham,Subject: ,0
363,ham,Subject: ,0
3274,ham,Subject: ,0
3344,ham,Subject: ,0
2701,ham,Subject: ,0
4055,spam,Subject: ,1
3372,ham,Subject: ,0
2572,ham,Subject: ,0
817,ham,Subject: ,0
4339,spam,Subject: ,1
1717,ham,Subject: ,0
2608,ham,Subject: ,0
4688,spam,Subject: ,1
4299,spam,Subject: ,1
1701,ham,Subject: ,0
2066,ham,Subject: ,0
3693,spam,Subject: ,1
3153,ham,Subject: ,0
1889,ham,Subject: ,0
3939,spam,Subject: ,1
3436,ham,Subject: ,0
410,ham,Subject: ,0
292,ham,Subject: ,0
2220,ham,Subject: ,0
120,ham,Subject: ,0
4920,spam,Subject: ,1
3020,ham,Subject: ,0
4748,spam,Subject: ,1
4495,spam,Subject: ,1
4957,spam,Subject: ,1
4182,spam,Subject: ,1
191,ham,Subject: ,0
475,ham,Subject: ,0
4546,spam,Subject: ,1
4707,spam,Subject: ,1
824,ham,Subject: ,0
4631,spam,Subject: ,1
83,ham,Subject: ,0
1185,ham,Subject: ,0
4990,spam,Subject: ,1
2917,ham,Subject: ,0
3012,ham,Subject: ,0
701,ham,Subject: ,0
3089,ham,Subject: ,0
1608,ham,Subject: ,0
4113,spam,Subject: ,1
4266,spam,Subject: ,1
4310,spam,Subject: ,1
4861,spam,Subject: ,1
3844,spam,Subject: ,1
2923,ham,Subject: ,0
4013,spam,Subject: ,1
4404,spam,Subject: ,1
373,ham,Subject: ,0
5150,spam,Subject: ,1
1571,ham,Subject: ,0
4122,spam,Subject: ,1
3934,spam,Subject: ,1
5063,spam,Subject: ,1
2645,ham,Subject: ,0
2526,ham,Subject: ,0
1375,ham,Subject: ,0
3889,spam,Subject: ,1
3703,spam,Subject: ,1
1712,ham,Subject: ,0
2511,ham,Subject: ,0
1898,ham,Subject: ,0
1523,ham,Subject: ,0
1827,ham,Subject: ,0
1222,ham,Subject: ,0
3702,spam,Subject: ,1
1585,ham,Subject: ,0
4712,spam,Subject: ,1
3739,spam,Subject: ,1
3056,ham,Subject: ,0
375,ham,Subject: ,0
3048,ham,Subject: ,0
277,ham,Subject: ,0
578,ham,Subject: ,0
3823,spam,Subject: ,1
3946,spam,Subject: ,1
3159,ham,Subject: ,0
693,ham,Subject: ,0
1181,ham,Subject: ,0
7,ham,Subject: ,0
2547,ham,Subject: ,0
3656,ham,Subject: ,0
1282,ham,Subject: ,0
588,ham,Subject: ,0
3128,ham,Subject: ,0
1312,ham,Subject: ,0
4895,spam,Subject: ,1
1626,ham,Subject: ,0
3210,ham,Subject: ,0
2184,ham,Subject: ,0
13,ham,Subject: ,0
3116,ham,Subject: ,0
5009,spam,Subject: ,1
2499,ham,Subject: ,0
4086,spam,Subject: ,1
527,ham,Subject: ,0
1663,ham,Subject: ,0
4008,spam,Subject: ,1
4801,spam,Subject: ,1
3720,spam,Subject: ,1
5102,spam,Subject: ,1
134,ham,Subject: ,0
198,ham,Subject: ,0
2232,ham,Subject: ,0
235,ham,Subject: ,0
4976,spam,Subject: ,1
2119,ham,Subject: ,0
3509,ham,Subject: ,0
2893,ham,Subject: ,0
4547,spam,Subject: ,1
575,ham,Subject: ,0
3204,ham,Subject: ,0
1733,ham,Subject: ,0
3619,ham,Subject: ,0
672,ham,Subject: ,0
1320,ham,Subject: ,0
694,ham,Subject: ,0
1099,ham,Subject: ,0
3247,ham,Subject: ,0
4486,spam,Subject: ,1
3385,ham,Subject: ,0
3032,ham,Subject: ,0
2202,ham,Subject: ,0
1738,ham,Subject: ,0
4788,spam,Subject: ,1
158,ham,Subject: ,0
461,ham,Subject: ,0
1114,ham,Subject: ,0
4507,spam,Subject: ,1
1333,ham,Subject: ,0
1045,ham,Subject: ,0
4749,spam,Subject: ,1
2662,ham,Subject: ,0
2317,ham,Subject: ,0
3740,spam,Subject: ,1
2158,ham,Subject: ,0
1348,ham,Subject: ,0
5010,spam,Subject: ,1
204,ham,Subject: ,0
1124,ham,Subject: ,0
1200,ham,Subject: ,0
928,ham,Subject: ,0
4881,spam,Subject: ,1
2771,ham,Subject: ,0
1784,ham,Subject: ,0
1305,ham,Subject: ,0
2542,ham,Subject: ,0
3429,ham,Subject: ,0
224,ham,Subject: ,0
5077,spam,Subject: ,1
2760,ham,Subject: ,0
3101,ham,Subject: ,0
4687,spam,Subject: ,1
2769,ham,Subject: ,0
2425,ham,Subject: ,0
4007,spam,Subject: ,1
1148,ham,Subject: ,0
4012,spam,Subject: ,1
3304,ham,Subject: ,0
1630,ham,Subject: ,0
993,ham,Subject: ,0
3267,ham,Subject: ,0
1500,ham,Subject: ,0
3597,ham,Subject: ,0
2562,ham,Subject: ,0
3589,ham,Subject: ,0
1974,ham,Subject: ,0
1825,ham,Subject: ,0
2028,ham,Subject: ,0
1547,ham,Subject: ,0
1890,ham,Subject: ,0
226,ham,Subject: ,0
4668,spam,Subject: ,1
497,ham,Subject: ,0
620,ham,Subject: ,0
3353,ham,Subject: ,0
2057,ham,Subject: ,0
4784,spam,Subject: ,1
3714,spam,Subject: ,1
2649,ham,Subject: ,0
1239,ham,Subject: ,0
3852,spam,Subject: ,1
3370,ham,Subject: ,0
1543,ham,Subject: ,0
2189,ham,Subject: ,0
680,ham,Subject: ,0
4068,spam,Subject: ,1
3615,ham,Subject: ,0
5084,spam,Subject: ,1
938,ham,Subject: ,0
1313,ham,Subject: ,0
914,ham,Subject: ,0
4291,spam,Subject: ,1
1942,ham,Subject: ,0
3989,spam,Subject: ,1
1121,ham,Subject: ,0
4601,spam,Subject: ,1
207,ham,Subject: ,0
1533,ham,Subject: ,0
826,ham,Subject: ,0
770,ham,Subject: ,0
4640,spam,Subject: ,1
4825,spam,Subject: ,1
127,ham,Subject: ,0
2311,ham,Subject: ,0
2915,ham,Subject: ,0
2791,ham,Subject: ,0
2910,ham,Subject: ,0
4141,spam,Subject: ,1
2236,ham,Subject: ,0
1522,ham,Subject: ,0
4641,spam,Subject: ,1
2792,ham,Subject: ,0
1927,ham,Subject: ,0
2671,ham,Subject: ,0
2611,ham,Subject: ,0
1401,ham,Subject: ,0
1532,ham,Subject: ,0
265,ham,Subject: ,0
4416,spam,Subject: ,1
1408,ham,Subject: ,0
2422,ham,Subject: ,0
2962,ham,Subject: ,0
898,ham,Subject: ,0
1076,ham,Subject: ,0
2650,ham,Subject: ,0
2655,ham,Subject: ,0
1668,ham,Subject: ,0
5136,spam,Subject: ,1
3533,ham,Subject: ,0
3567,ham,Subject: ,0
2577,ham,Subject: ,0
1795,ham,Subject: ,0
870,ham,Subject: ,0
117,ham,Subject: ,0
2460,ham,Subject: ,0
4845,spam,Subject: ,1
1079,ham,Subject: ,0
4435,spam,Subject: ,1
3433,ham,Subject: ,0
1288,ham,Subject: ,0
632,ham,Subject: ,0
2932,ham,Subject: ,0
2226,ham,Subject: ,0
1776,ham,Subject: ,0
1177,ham,Subject: ,0
2543,ham,Subject: ,0
187,ham,Subject: ,0
2455,ham,Subject: ,0
2807,ham,Subject: ,0
2477,ham,Subject: ,0
2406,ham,Subject: ,0
417,ham,Subject: ,0
1913,ham,Subject: ,0
2554,ham,Subject: ,0
900,ham,Subject: ,0
3420,ham,Subject: ,0
2715,ham,Subject: ,0
28,ham,Subject: ,0
1935,ham,Subject: ,0
881,ham,Subject: ,0
4356,spam,Subject: ,1
1550,ham,Subject: ,0
104,ham,Subject: ,0
827,ham,Subject: ,0
2285,ham,Subject: ,0
4262,spam,Subject: ,1
3062,ham,Subject: ,0
1414,ham,Subject: ,0
4437,spam,Subject: ,1
3213,ham,Subject: ,0
2291,ham,Subject: ,0
466,ham,Subject: ,0
624,ham,Subject: ,0
4516,spam,Subject: ,1
1938,ham,Subject: ,0
3430,ham,Subject: ,0
3268,ham,Subject: ,0
2687,ham,Subject: ,0
617,ham,Subject: ,0
1260,ham,Subject: ,0
1106,ham,Subject: ,0
3444,ham,Subject: ,0
3622,ham,Subject: ,0
1300,ham,Subject: ,0
1242,ham,Subject: ,0
3110,ham,Subject: ,0
3888,spam,Subject: ,1
3937,spam,Subject: ,1
3219,ham,Subject: ,0
2167,ham,Subject: ,0
1632,ham,Subject: ,0
3321,ham,Subject: ,0
661,ham,Subject: ,0
2048,ham,Subject: ,0
1005,ham,Subject: ,0
4505,spam,Subject: ,1
196,ham,Subject: ,0
4252,spam,Subject: ,1
3334,ham,Subject: ,0
1649,ham,Subject: ,0
27,ham,Subject: ,0
5043,spam,Subject: ,1
1088,ham,Subject: ,0
1451,ham,Subject: ,0
2086,ham,Subject: ,0
2469,ham,Subject: ,0
4307,spam,Subject: ,1
1086,ham,Subject: ,0
2491,ham,Subject: ,0
572,ham,Subject: ,0
4962,spam,Subject: ,1
3500,ham,Subject: ,0
4445,spam,Subject: ,1
3528,ham,Subject: ,0
180,ham,Subject: ,0
2326,ham,Subject: ,0
840,ham,Subject: ,0
3870,spam,Subject: ,1
2642,ham,Subject: ,0
719,ham,Subject: ,0
970,ham,Subject: ,0
3859,spam,Subject: ,1
440,ham,Subject: ,0
1566,ham,Subject: ,0
1716,ham,Subject: ,0
2544,ham,Subject: ,0
4970,spam,Subject: ,1
2816,ham,Subject: ,0
3104,ham,Subject: ,0
4753,spam,Subject: ,1
855,ham,Subject: ,0
2204,ham,Subject: ,0
1235,ham,Subject: ,0
4018,spam,Subject: ,1
1861,ham,Subject: ,0
3374,ham,Subject: ,0
4738,spam,Subject: ,1
4045,spam,Subject: ,1
2391,ham,Subject: ,0
5081,spam,Subject: ,1
4156,spam,Subject: ,1
1641,ham,Subject: ,0
4734,spam,Subject: ,1
